ID,Title,Parent
66131,"Road and paving setts, curb and flagstones, of natural stone (except slate)",661.3
66132,"Building and monumental stone, worked, and articles thereof (including mosaic cubes ), other than goods falling within heading 661.31 or group 662",661.3
66133,"Slate, worked, and articles of slate (including articles of agglomerated slate)",661.3
66181,"Articles of asphalt or of similar material (e.g., of petroleum bitumen or coal tar pitch)",661.8
66182,"Panels, boards, tiles, blocks and similar articles of vegetable fibre, of wood fibre, of straw, of wood shavings or of wood waste (including sawdust), agglomerated with cement, plaster or with other mineral binding substances",661.8
66183,Articles of asbestos,661.8
6623,Refractory bricks and other refractory construction materials,662
6624,Non,662
66231,Heat,662.3
66232,"Refractory bricks, blocks, tiles and similar refractory construction goods other than goods falling within heading 662.31",662.3
66233,"Refractory cement, mortars and similar composition",662.3
66241,"Building bricks (including flooring blocks, support or filler tiles and the like)",662.4
66242,"Roofing tiles, chimney",662.4
66243,"Ceramic piping, conduits and guttering (including angles, bends and similar fittings)",662.4
66244,"Unglazed ceramic setts, flags and paving, hearth and wall tiles",662.4
66245,"Glazed ceramic setts, flags and paving, hearth and wall tiles",662.4
6639,"Articles of ceramic materials, n.e.s.",663
6631,"Hand polishing stones, whetstones, oilstones, hones and the like, and millstones, grindstones, grinding wheels and the like (including grinding, sharpening, polishing, trueing and cutting wheels, heads, discs and points), of natural stone (agglomerated or not), of agglomerated natural or artificial abrasives, or of pottery, with or without cores, shanks, sockets, axles and the like of other materials, but without frameworks; segments and other finished parts of such stones and wheels, of natural stone (aggIomerated or not), of agglomerated natural or artificial abrasives, or of pottery",663
6632,"Natural or artificial abrasive powder or grain, on a base of woven fabric, of paper, of paperboard or of other materials,  whether or not cut to shape, or sewn or otherwise made up",663
6633,"Manufactures of mineral materials, n.e.s. (other than ceramic)",663
6635,"Slag wool, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials; mixtures and articles of heat",663
6637,"Refractory goods (e.g., retorts, crucibles, muffles, nozzles, plugs, supports, cupels, tubes, pipes, sheaths and rods), n.e.s.",663
6638,Manufactures of asbestos; friction materials,663
66331,Articles of plastering material,663.3
66332,"Articles of cement (including slag cement), of concrete or of artificial stone (including granulated marble agglomerated with  cement), reinforced or not",663.3
66333,"Mica, worked, and articles of mica, including bonded mica splittings on a support of paper or fabric (e.g., micanite and micafolium)",663.3
66339,"Articles of stone or of other mineral substances, (includlngartlcles of peat), n.e.s.",663.3
66382,"Friction material (segments, discs, washers, strips, sheets, plates, rolls and the like) of a kind suitable for brakes, for clutches or the like, with a basis of asbestos, other mineral substances or of cellulose, whether or not  combined with textile or other materials",663.8
66381,"Fabricated asbestos and articles thereof (e.g., asbestos board, thread and fabric; asbestos clothing, asbestos jointing), reinforced or not (other than goods falling within heading 663.82); mixtures with a basis of asbestos and mixtures with a basis of asbestos and magnesium carbonate and articles of such mixtures",663.8
66391,"Laboratory, chemical or industrial wares, ceramic, non",663.9
66392,"Other articles of ceramic materials, n.e.s.",663.9
6641,"Glass in the mass, in balls, rods or tubes (excluding optical glass); waste glass (cullet)",664
6642,Optical glass and elements of optical glass (other than optically worked elements); blanks for corrective spectacle lenses,664
6643,"Drawn or blown glass (including flashed glass), unworked, in rectangles",664
6644,"Cast, rolled, drawn or blown glass (including flashed or wired glass), in rectangles, surface ground or polished, but not further worked",664
6645,"Cast or rolled glass (funeluding flashed or wired glass), unworked, whether figured or not, in rectangles",664
6646,"Bricks, tiles, slabs, paving blocks, squares and other articles of pressed or moulded glass, of a kind commonly used in building; multi",664
6647,"Safety glass consisting of toughened or laminated glass, cut or not",664
6648,Glass mirror (including rear,664
6649,"Glass, n.e.s.",664
66414,Glass in the mass (excluding optical glass); waste glass (cullet),664.1
66415,"Glass in balls, rods or tubes (excluding optical glass); waste glass (cullet)",664.1
66491,"Cast, rolled, drawn or blown glass (including flashed or wired glass) cut to shape (other than rectangular shape), or bent or otherwise worked (e.g., edge worked or engraved), whether or not surface ground or polished; multiple",664.9
66492,"Glass envelopes (including bulbs and tubes) for electric , electronic valves or the like",664.9
66493,"Clock and watch glasses and similar glasses (including glass of a kind used for sunglasses but excluding glass suitable for corrective lenses), curved, bent, hollowed and the like; glass spheres and segments of spheres, of a kind used for the manufacture of clock and watch glasses and the like",664.9
66494,"Glass fibre (including wool) and articles made therefrom, n.e.s.",664.9
6651,"Containers, of glass, of a kind commonly used for the conveyance or packing of goods; stoppers and other closures, of glass; glass inners for vacuum vessels",665
6652,"Glassware (other than articles falling in heading 665.82) of a kind commonly used for table, kitchen, toilet or office purposes, for indoor decoration, or for similar uses",665
6658,"Articles made of glass, n.e.s.",665
66511,"Carboys, bottles, jars, pots, tubsular containers and similar containers, of glass, of a kind commonly used for the conveyance or packlng of goods; stoppers and other closures, of glass",665.1
66512,Glass inners for vacuum flasks or for other vacuum vessels,665.1
66581,"Laboratory, hygienic and pharmaceutical glassware, whether or not graduated or calibrated; glass ampoules",665.8
6673,Other precious and semi,667
66582,"Glass beads, imitation pearls, imitation precious and semi",665.8
66589,"Other articles of glass, n.e.s.",665.8
6664,Tableware and other articles of a kind commonly used for domestic or toilet purposes of porcelain or china (including biscuit porcelain and parian),666
6665,"Tableware and other articles of a kind commonly used for domestic or toilet purposes, of other kinds of pottery",666
6666,"Statuettes and other ornaments, and articles of personal adornment; articles of furniture, of porcelain, china or other ceramic materlals, n.e.s.",666
6671,"Pearls (natural or cultured), unworked or worked, but not mounted, set or strung (except ungraded pearls temporarily strung for convenience of transport)",667
6672,"Diamonds (other than sorted industrial diamonds), unworked, cut or otherwise worked, but not mounted or set",667
6674,Synthetic or reconstructed precious or semi,667
66721,"Diamonds, rough, unsorted",667.2
66722,"Diamonds, sorted (other than industrial diamonds), rough or simply sawn, cleaved or bruted",667.2
66729,"Diamonds (other than industrial diamonds), out or otherwise worked, but not mounted or set",667.2
673,"Iron and steel bars, rods, angles, shapes and sections (including sheet piling)",67
674,"Universals, plates, and sheets, of iron or steel",67
677,"Iron or steel wire (excluding wire rod), whether or not coated, but not insulated",67
672,"Ingots and other primary forms, of iron or steel",67
678,"Tube, pipes and fittings, of iron or steel",67
679,"Iron and steel castings, forgings and stampings, in the rough state, n.e.s.",67
671,"Pig iron, spiegelelsen, sponge iron, iron or steel powders and shot, and ferro",67
675,"Hoop and strip, of iron or steel, hot",67
676,"Rails and railway track construction material, of iron or steel",67
6716,Ferro,671
6712,"Pig iron, cast iron and splegeleisen, in pigs, blocks, lumps and similar forms",671
6713,"Iron and steel powders, shot or sponge",671
67131,"Shot and angular grit, of iron or steel, whether or not graded; wire pellets of iron or steel",671.3
67132,Iron or steel powders (including sponge iron powder),671.3
67133,"Sponge iron or steel, not in powder form",671.3
67161,Ferro,671.6
67162,Ferro,671.6
67169,Other ferro,671.6
6727,Iron or steel coils for re,672
6725,"Blooms, billets, slabs and sheet bars (including tinplate bars), of iron or steel; pieces roughly shaped by forging, of iron or steel",672
6724,"Puddled bars and pilings; ingots, blocks, lumps and similar forms, of iron or steel",672
67241,"Ingots of iron or steel, other than of high carbon or alloy steel",672.4
67242,Ingots of high carbon steel,672.4
67243,Ingots of stainless or heat,672.4
67244,Ingots of other alloy steel,672.4
67245,"Puddled bars and pilings; blocks, lumps and similar forms, of iron or steel",672.4
67251,....of other than high carbon or alloy steel,672.5
67252,....of high carbon steel,672.5
67254,....of stainless or heat,672.5
67255,....of other alloy steel,672.5
67271,....of other than high carbon or alloy steel,672.7
67272,....of high carbon steel,672.7
67274,....of stainless or heat resisting steel,672.7
67275,....other alloy steel,672.7
6731,Wire rod of iron or steel,673
6732,"Bars and rods (excluding wire rod), of iron or steel; hollow mining drill steel",673
6733,"Angles, shapes and sections (excluding rails) and sheet piling, of iron or steel",673
67311,....of other than high carbon or alloy steel,673.1
67312,....of high carbon steel,673.1
67314,....of stainless or heat,673.1
67315,....of other alloy steel,673.1
67322,....of high carbon steel,673.2
67324,....of stainless or heat,673.2
67325,....of other alloy steel,673.2
67326,"Bars and rods (excluding wire rod), not further worked than hot rolled or extruded, of iron or steel (other than of high carbon or alIoy steel)",673.2
67327,"Bars and rods, forged, mold",673.2
67331,"U, I or H sections not further worked than hot",673.3
67332,"U, I or H sections not further worked than hot",673.3
67333,"Other angles, shapes and sections, not further worked than hot",673.3
67334,"Angles, shapes and sections not further worked than cold",673.3
67335,"Other angles, shapes and sections, of iron or steel (other than of high carbon or alloy steel)",673.3
67336,"Sheet piling of iron or steel (other than of high carbon or alloy steel), whether or not drilled, punched, or made from assembled elements",673.3
67337,"Angles, shapes and sections, of high carbon steel",673.3
67338,"Angles, shapes and sections, of stainless or heat",673.3
67339,"Angles, shapes and sections, of other alloy steel",673.3
6741,Universal plates of iron or steel,674
6744,"Sheets and plates, rolled but not further worked, of a thickness of more than 4.75 mm (excluding universal plates), of iron or steel",674
6747,Tinned sheets and plates of steel (other than of high carbon or alloy steel),674
6749,"Other sheets and plates, of iron or steel, worked (e.g., polished, coated, cut to non",674
6745,"Sheets and plates, rolled but not further worked, of a thickness of 3 mm or more but not more than 4.75 mm, of iron or steel",674
6746,"Sheets and plates, rolled but not further worked, of a thickness of less than 3 mm, of iron or steel",674
67414,....of other than high carbon or alloy steel,674.1
67415,....of high carbon or alloy steel,674.1
67441,....of other than high carbon or alloy steel,674.4
67442,....of high carbon steel,674.4
67443,....of stainless or heat,674.4
67444,....of other alloy steel,674.4
67451,....of other than high carbon or alloy steel,674.5
67452,....of high carbon steel,674.5
67453,....of stainless or heat,674.5
67454,....of other alloy steel,674.5
67461,....of other than high carbon or alloy steel,674.6
67462,....of high carbon steel,674.6
67463,....of stainless or heat,674.6
67464,....of other alloy steel,674.6
67491,....of other than high carbon or alloy steel (excluding tinned sheets and plates),674.9
67492,....of high carbon steel,674.9
67493,....of stainless or heat,674.9
67494,....of other alloy steel,674.9
6750,"Hoop and strip, of iron or steel, hot",675
67501,....of other than high carbon or alloy steel,675.0
67502,....of high carbon steel,675.0
67504,....of stainless or heat,675.0
67505,....of other alloy steel,675.0
6760,"Rails and railway track construction material, of iron or steel",676
67601,Rails (other than check and rack rails) of iron or steel,676.0
67602,"Other railway and tramway track construction material of iron or steel (i.e., cheek",676.0
6770,"Iron or steel wire (excluding wire rod), whether or not coated, but not insulated",677
67701,....of other than high carbon or alloy steel,677.0
67702,....of high carbon steel,677.0
67704,....of stainless or heat,677.0
67705,....of other alloy steel,677.0
6781,"Tubes and pipes, of cast iron",678
6782,"Seamless tubes and pipes; blanks for tubes and pipes, of iron (other than cast iron) or steel (excluding high pressure hydroelectric conduits)",678
6783,"Other tubes and pipes, of iron (other than cast iron) or steel (excluding high pressure hydroelectric conduits)",678
6784,High,678
6785,"Tube and pipe fittings (e.g., joints, elbows, unions and flanges), of iron or steel",678
6793,"Steel and iron forgings and stampings, in the rough state",679
6794,"Castings of iron or steel, in rough state",679
67941,....of iron,679.4
67942,....or steel,679.4
681,"Silver, platinum and other metals of the platinum group",68
682,Copper,68
684,Aluminium,68
688,"Uranium depleted in U235 and thorium, and their alloys, unwrought or wrought, and articles thereof, n.e.s.; waste and scrap of uranium depleted in U235 and of thorium",68
687,Tin,68
689,Miscellaneous non,68
683,Nickel,68
685,Lead,68
686,Zinc,68
6811,"Silver (including rolled silver ), unwrought, unworked or semi",681
6812,"Platinum and other metals of the platinum group (included rolled platinum or other platinum group metals), unwrought, unworked or semi",681
68112,"Rolled silver, unworked or semi",681.1
68113,Silver (including silver gilt and platinum,681.1
68114,Silver (including silver gilt and platlnum,681.1
68122,"Rolled platinum or other platinum group metals, on base metal or precious metal, unworked or semimanufactured",681.2
68123,"Platinum and platinum alloys, unwrought (i.e., in lumps, grains, ingots and other primary forms)",681.2
68124,"Other metals of the platinum group and alloys thereof, unwrought (i.e., in lumps, grains, ingots and other primary forms",681.2
68125,"Platinum and other metals of the platinum group and alloys thereof, semi",681.2
6821,"Copper and copper alloys, refined or not, unwrought",682
6822,"Copper and copper alloys, worked",682
68211,Unrefined copper (including blister copper but excluding cement copper),682.1
68212,"Refined copper (including copper alloys other than master alloys), unwrought",682.1
68213,Master alloy of copper,682.1
68221,"Bars, rods, angles, shapes and sections, wrought, of copper; copper wire",682.2
68222,"Plates, sheets and strip, wrought, of copper",682.2
68223,"Copper foil (whether or not embossed, cut to shape, perforated, coated, printed, or backed with paper or other reinforcing materials, of a thickness (excluding any backing) not exceeding O.15 mm",682.2
68224,Copper powders and flakes,682.2
68225,"Tubes and pipes and blanks thereof, of copper; hollow bars of cooper",682.2
68226,"Tube and pipe fittings (e.g., joints, elbows, sockets and flanges), of copper",682.2
6831,"Nickel and nickel alloys, unwrought [ingots, pigs, pellets, cubes and other primary forms (excluding electro",683
6832,"Nickel and nickel alloys, worked",683
68321,"Bars, rods, angles, shapes and sections, wrought, of nickel; nickel wire",683.2
68322,"Plates, sheets and strip, wrought, of nickel; nickel foil; nickel powders and flakes",683.2
68323,"Tubes and pipes and blanks therefor, of nickel; hollow bars, and tube and pipe fittings (e.g., joints, elbows, sockets and flanges), of nickel",683.2
68324,Electro,683.2
6841,"Aluminium and aluminium alloys, unwrought",684
6842,"Aluminium and aluminium alloys, worked",684
68421,"Bars, rods, angles, shapes and sections, wrought, of aluminium; aluminium wire",684.2
68422,"Plates, sheets and strip,wrought, of aluminium",684.2
68423,"Aluminium foil (whether or not embossed, cut to shape, perforated, coated, printed, or backed with paper or other reinforcing material), of a thickness (excluding any backing) not exeeeding 0.20 mm",684.2
68424,Aluminium powders and flakes,684.2
68425,"Tubes and pipes and blanks therefor, of aluminium; hollow bars of aluminium",684.2
68426,"Tube and pipe fittings (e.g., joints, elbows, sockets and flanges), of aluminium",684.2
6851,"Lead, and lead alloys, unwrought",685
6852,"Lead and lead alloys, worked",685
68511,Unrefined lead,685.1
68512,"Refine lead (excluding lead alloys), unwrought",685.1
68513,"Lead alloys, unwrought",685.1
68521,"Bars,) rods, angles, shapes and sections, wrought, of lead; lead wire",685.2
68522,"Plates, sheets and strip, wrought, of lead",685.2
68523,"Lead foil (whether or not embossed, cut to shape, perforated, coated, printed, or backed with paper or other reinforcing material), of a weight (excluding any backing) not exceeding 1,700 g/m2; lead powders and flakes",685.2
68524,"Tubes and pipes and blanks therefor, of lead; hollow bars, and tube and pipe fittings (e.g., joints, elbows, sockets, flanges and S",685.2
6861,"Zinc and zinc alloys, unwrought (blocks, plates, ingots, billets, slabs, pellets and similar primary forms)",686
6863,"Zinc and zinc alloys, worked",686
68631,"Bars, rods, angles, shapes and sections, wrought, of zinc; zinc wire",686.3
68632,"Plates, sheets and strip, wrought, of zinc; zinc foil",686.3
68633,"Zinc powders, dust (blue powder) and flakes",686.3
68634,"Tubes and pipes and blanks therefor, of zinc, hollow bars, and tube and pipe fittings (e.g., joints, elbows, sockets and flanges), of zinc",686.3
6871,"Tin and tin alloys, unwrought (blocks, ingots, pigs, slabs, bars, sticks, pellets and similar primary forms",687
6872,"Tin and tin alloys, worked",687
68721,"Bars, rods, angles, shapes and sections, wrought, of tin; tin wire",687.2
68722,"Plates, sheets and strip, wrought, of tin",687.2
68723,"Tin fell (whether or not embossed, cut to shape, perforated, coated, printed, or backed with paper or other reinforcing material), of a weight (excluding any backing) not exceeding 1 kg/m2; tin powders and flakes",687.2
68724,"Tubes and pipes and blanks therefor, of tin; hollow bars, and tube and pipe fittings (e.g., joints, elbows, sockets and flanges), of tin",687.2
6880,"Uranium depleted in U235 and thorium, and their alloys, unwrought or wrought, and articles thereof, n.e.s.; waste and scrap of uranium depleted in U235 and of thorium",688
6891,"Tungsten (wolfram), molybdenum, tantalum and magnesium, unwrought (including waste and scrap)",689
6899,"Base metals, n.e.s. and cermets, unwrought (including waste and scrap)",689
68914,Magnesium waste (excluding shavings of uniform size) and scrap,689.1
68915,"Magnesium, unwrought",689.1
68912,"Molybdenum, unwrought; molybdenum waste and scrap",689.1
68913,"Tantalum, unwrought; tantalum waste and scrap",689.1
68911,"Tungsten (wolfram), unwrought; tungsten waste and scrap",689.1
68999,"Other base metals, n.e.s., unwrought; cermets, unwrought; waste and scrap of base metals, n.e.s., and of cermets",689.9
68991,"Beryllium, unwrought; beryllium waste and scrap",689.9
691,"Structures and parts, n.e.s., of iron, steel or aluminium",69
692,Metal containers for storage and transport,69
693,Wire products (excluding insulated electrical wire) and fencing grills,69
695,Tools for use in the hand or in machines,69
694,"Nails, screws, nuts, bolts, rivets and the like, of iron, steel or copper",69
696,Cutlery,69
697,"Household equipment of base metal, n.e.s.",69
6911,"Structures and parts of structures (e.g., hangars and other buildings, bridges and bridge",691
6912,"Structures and parts of structures (e.g., hangars and other buildings, bridges and bridge",691
6921,"Reservoirs, tanks, vats and similar containers, for any material (other than comprassed or liquefied gas), of iron, steel or aluminium, of a capacity exceeding 500 litres, whether or not limed or heat",692
6924,"Casks, drums, cans, boxes and similar containers (including containers for compressed or liquefied gas), of iron, steel or aluminium, of a kind commonly used for the conveyance or packing of goods",692
69211,....of iron or steel,692.1
69213,....of aluminium,692.1
69241,"Casks, drums, cans, boxes and similar containers, of sheet or plate iron or steel, of a description commonly used for the conveyance or packing of goods",692.4
69242,"Casks, driums, cans, boxes and similar containers (including rigid and collapsible tubular containers), of aluminium, of a description commonly used for the conveyance or packing of goods",692.4
69243,"Containers, of iron or steel, for compressed or liquefied gas",692.4
69244,"Containers, of aluminium, for compressed or liquefied gas",692.4
6931,"Stranded wire, cables, cordage, ropes, plaited bands, slings and the like, of iron, steel, copper or aluminium wire (but excluding insulated electric wires and cables)",693
6932,"Barbed iron or steel wire; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of kinds used for fencing, of iron or steel",693
6935,"Gauze, cloth, grill, netting, fencing, reinforcing fabric and similar materials of iron, steel or copper wire; expanded metal, of iron, steel or copper",693
69311,....of iron or steel,693.1
69312,....of copper,693.1
69313,....of aluminium,693.1
69351,....of iron or steel,693.5
69352,....of copper,693.5
6940,"Nails, screws, nuts, bolts, rivets and the like, of iron, steel or copper",694
69401,"Nails, tacks, staples, hook",694.0
69402,"Bolts and nuts (including bolt ends and screw studs), whether or not threaded or tapped, and screws (including srews hooks and screw rings), of iron or steel; rivets, cotters, cotter",694.0
69403,"Nails, tacks, staples, hook",694.0
6954,"Interchangeable tools for hand tools or machone tools; knives and blades for machines and mechanical appliances, and tool tips",695
6951,"Hand tools ( i.e., spades, shovels, picks, hoes, forks and rakes; axes, bill hooks and similar hewing tools; scythes, sickles, hay knives, grass shears, timber wedges and other tools of a kind used in agriculture, horticulture or forestry",695
6953,Other tools for use in the hand,695
69531,Saws (non,695.3
69532,Wrenches and spanners (not including tap wrenches),695.3
69533,Files and rasps,695.3
69534,"Other hand tools [i.e., pliers (including cutting pliers), pincers, tweezers, tinmen's snips, bolt croppers and the like; perforating punches; pipe cutters]",695.3
69539,"Hand tools (including glaziers' diamonds), n.e.s., blow lamps, anvils; vices and clamps (other than accessories for, and parts of, machine tools); portable forges; grinding wheels with frameworks (hand or pedal operated)",695.3
69541,"Interchangeable tools for hand tools, for machine tools or for power",695.4
69543,"Tool hips and plates, sticks and the like for tool tips, urmounted, of sintered metal carbides (e.g.,  carbides of tungsten, molybdenum or vanadium)",695.4
69542,Knives or cutting blades for machines or mechanical appliances,695.4
6960,Cutlery,696
69603,"Razors and razor blades (including razor blade blanks, whether or not in strips)",696.0
69604,"Scissors (including tailors' shears), and blades therefor",696.0
69605,"Other articles of cutlery (e.g., secateurs, hair' clippers, butchers' cleavers, paper knives); manicure and chiropody sets and appliances (including nail files)",696.0
69606,"Spoons, forks, fish",696.0
69607,"Handles of base metal for the articles falling within headings 696.05, 696.06 and 696.08",696.0
69608,"Knives with cutting blades serrated or not (including pruning knives), other than knives falling withim heading 695.42, and blades therefor",696.0
6973,Domestic,697
6974,"Articles of a kind commonly used for domestic purposes, n.e.s., and parts of such articles, n.e.s., of iron, steel, copper or aluminium; iron or steel wool; pot scourers and scouring and polishing pads, gloves and the like, of iron or steel",697
6975,"Base metal indoors sanitary ware, and parts thereof, n.e.s.",697
6978,"Household appllanees, decorative articles, frames and mirrors, of base metal, n.e.s.",697
69731,"Cooking apparatus (e.g., kitchen stoves, ranges, cookers, gas",697.3
69732,"Stoves (including stoves with subsidiary boilers for central heating), grates, fires and other space heaters, n.e.s., wash boilers with grates or other heating elements, and similar equipment, of a kind used for domestic purposes, not electrically operated, of iron or steel",697.3
69733,"Parts, n.e.s. of iron or steel, of the apparatus falling within headings 697.31 and 697.32",697.3
69734,"Cooking and heating apparatus of a kind used for domestic purposes, not electrically operated, and parts thereof, n.e.s., of copper",697.3
69735,Domestic,697.3
69741,....of iron or steel,697.4
69742,....of copper,697.4
69743,....of aluminium,697.4
69751,....iron or steel,697.5
69752,....copper,697.5
69753,....aluminium,697.5
69781,Coffee,697.8
69782,"Statuettes and other ornaments of a kind used indoors, of base metal; photograph, picture and similar frames, of base metal; mirrors of base metal",697.8
6994,"Springs and leaves for springs, of iron, steel or copper",699
6996,Miscellaneous articles of base metal,699
6999,Semi,699
6998,"Articles, n.e.s., of copper, nickel, aluminium, lead, zinc and tin",699
6991,"Locksmlths' wares, safes, strong rooms, strong boxes, etc. and hardware, n.e.s., of base metal",699
6992,"Chain and parts thereof, of iron or steel",699
6993,"Pins and needles, of iron or steel; base metal beads and spangles; and fittings of base metal, of a kind commonly used for clothing, handbags, travel goods, etc.",699
6997,"Articles of iron or steel, n.e.s.",699
69911,"Locks and padlocks (key, combination or electrically operated), and parts thereof, of base metal; frames incorporating locks, for handbags, trunks or the like, and parts of such frames, of base metal; keys for any of the foregoing articles, of base metal",699.1
69912,"Safes, strong boxes, amoured or reinforced strong",699.1
69913,"Base metal fittings and mountings of a kind suitable for furniture, doors, staircases, windows, blinds, coachwork, saddlery, trunks, caskets and the like (including automatic door closers); base metal hat",699.1
69931,"Needles for hand sewing (including embroidery), hand carpet needles and hand knitting needles, bodkins, crochet hooks, and the like, and embroidery stilettos, of iron or steel",699.3
69932,"Pins (excluding hatpins and other ornamental pins and drawing pins), hairpins and curling grips, of iron or steel",699.3
69933,"Clasps, frames with clasps for handbags and the like, buckles, buckle",699.3
69941,"Springs and leaves for springs, of iron or steel",699.4
69942,Springs of copper,699.4
69961,"Flexible tubing and piping, of base metal",699.6
69962,"Bells and gongs, non",699.6
69963,"Steppexs, crown corks, bottle caps, capsules, bung covers, seals and plombs, case corner protectors and other packing  accessories, of base metal",699.6
69964,Sign,699.6
69965,"Wire, rods, tubes, plates, electrodes and slmilar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used for soldering, brazing, welding or deposition of metal or of metal carbides; wire and rods, of  agglomerated base metal powder, used for metal spraying",699.6
69979,"Other articles of iron or steel, n.e.s. (excluding castings, forgings and stampings, in the rough state)",699.7
69971,"Anchors and grapnels and parts thereof, of iron or steel",699.7
69981,....of copper,699.8
69982,....of nickel,699.8
69983,....of aluminium,699.8
69984,....of lead,699.8
69985,....of zinc,699.8
69986,....of tin,699.8
69991,"Tungsten, wrought, and articles of tungsten, n.e.s.",699.9
69992,"Molybdenum wrought, and articles of molybdenum, n.e.s.",699.9
69993,"Tantalum wrought, and articles of tantalum, n.e.s.",699.9
69994,"Wrought bars, rods, angles, shapes and sections, of magnesium; magnesium wire; wrought plates, sheets and strip, of magnesium; magnesium foil; raspings and shavings of uniform size, powders and flakes, of magnesium; tubes and pipes and blanks therefor, of magnesium; hollow bars of magnesium; other articles of magnesium",699.9
69995,"Beryllium wrought, and articles of beryllium, n.e.s.",699.9
69999,"Base metals, n.e.s., wrought, and articles of such metals, n.e.s.; cermets, wrought, and articles of cermets, n.e.s.",699.9
71,Power generating machinery and equipment,7
72,Machinery specialized for particular industries,7
73,Metalworking machinery,7
74,"General industrial machinery and equipment, n.e.s., and parts of, n.e.s.",7
75,Office machines and automatic data processing equipment,7
76,"Telecommunications, sound recording and reproducing equipment",7
77,"Electric machinery, apparatus and appliances, n.e.s., and electrical parts thereof (including non",7
78,Road vehicles (including air,7
79,Other transport equipment,7
712,"Steam and other vapour power units, not incorporating boilers; steam engines (including mobile engines, but not steam tractors falling within heading 722 or mechanically propelled road rollers) with self",71
714,"Engines and motors, non",71
716,"Rotating electric plant and parts thereof, n.e.s.",71
711,"Steam and other vapour generating boilers, superheated water boilers, and auxiliary plant for use therewith; and parts thereof, n.e.s",71
713,"Internal combustion piston engines, and parts thereof, n.e.s.",71
718,"Other power generating machinery and parts thereof, n.e.s.",71
7119,"Parts, n.e.s. of boilers and auxiliary plant of headings 711.1 and 711.2",711
7111,Steam and other vapour generating boilers (excluding central heating hot water boilers capable also of producing low pressure steam); super,711
7112,"Auxiliary plant for use with boilers of heading 711.1 (e.g., economizers, superheaters, soot removers, gas recoverers and the like); condensers for vapour engines and power units",711
71199,"Parts, n.e.s. of the apparatus, appliances falling within heading 711.2",711.9
71191,"Parts, n.e.s. of the boilers falling within heading 711.1",711.9
7126,"Steam and other vapour power units, not incorporating boilers; steam engines (including mobile engines, but not steam tractors falling within heading 722 or mechanlcally propelled road rollers) with self",712
7129,"Parts, n.e.s., of the power units and engines falling within heading 712.6",712
7138,"Internal combustion piston engines, n.e.s.",713
7139,"Parts, n.e.s. of the internal combustion piston engines falling within headings 713.2, 713.3  and 713.8",713
7131,"Internal combustion piston engines, for aircraft, and parts thereof, n.e.s.",713
7132,"Internal combustion piston engines for propelling vehicles of division 78, group 722 and items 744.11 and 951.01",713
7133,"Internal combustion piston engines, marine propulsion",713
71311,"Internal combustion piston engines, for aircraft",713.1
71319,"Parts, n.e.s. of the aircraft engines falling within heading 71311",713.1
71331,....outboard,713.3
71332,....other than outboard,713.3
7144,Reaction engines,714
7148,"Gas turbines, n.e.s.",714
7149,"Parts, n.e.s. of the engines and motors of group 714 and item 718.88",714
71481,Turbo,714.8
71488,"Other gas turbines, n.e.s.",714.8
71491,"Parts, n.e.s. of reaction engines or turbo",714.9
71499,"Parts, n.e.s. of the engines and motors of headings 714.88 and 718.88",714.9
7161,"Motors and generators, direct current",716
7162,"Electric motors, generators (other than direct current) and generating sets",716
7169,"Parts, n.e.s., of rotating electric plant",716
7163,Rotary converters,716
71622,"Generators, alternating current",716.2
71623,Generating sets with internal combustion piston engines,716.2
71621,"Electric motors [including universal (A.C./D.C) motors], other than direct current",716.2
7188,"Engines and motors, n.e.s. (wind engines, hot air engines, water wheels and water turbines)",718
7187,"Nuclear reactors, and parts thereof, n.e.s.",718
71881,Water turbines,718.8
71882,Other hydraulic engines and motors (including water wheels),718.8
71888,"Other engines and motors, n.e.s.",718.8
71889,"Regulators for and parts, n.e.s. of the engines and motor's falling within headings 718.81 and 718.82",718.8
722,"Tractors (other than those falling within headings 744.11 and 783.2), whether or not fitted with power rake",72
721,"Agricultural machinery (excluding tractors) and parts thereof, n.e.s.",72
723,"Civil engineering and contractors' plant and equipment and parts thereof, n.e.s.",72
724,"Textile and leather machinery, and parts thereof, n.e.s.",72
725,"Paper mill and pulp mill machinery, paper cutting machines and other machinery for the manufacture of paper articles; and parts thereof, n.e.s.",72
726,"Printing, bookbinding machinery, and parts thereof, n.e.s.",72
728,"Other machinery, equipment, for specialized industries, and parts thereof, n.e.s.",72
727,Food,72
7213,"Dairy machinery, n.e.s. (including milking machines), and parts thereof, n.e.s.",721
7219,"Agricultural machinery and appliances, n.e.s., and parts thereof, n.e.s.",721
7211,"Agricultural and horticultural machinery for soil preparation or cultivation (e.g., ploughs, harrows, cultlvators, seed and fertilizer distributors); lawn and sports ground rollers; and parts thereof, n.e.s.",721
7212,"Harvesting and threshing machinery; straw and fodder presses; hay or grass mowers; winnowing and similar cleaning machines for seed, grain or leguminous vegetables and egg",721
72111,Ploughs,721.1
72112,"Seeders, planters, transplanters; fertilizer distributors and manure spreaders (other than hand tools)",721.1
